,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
296,Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
297,Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
298,Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
299,Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
300,Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
301,Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
302,China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
303,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
304,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
305,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
306,"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
307,Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
308,Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
309,Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
310,Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
311,Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
312,Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
313,Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
314,Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
315,Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
316,Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
317,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
318,Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
319,Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
320,Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
321,Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
322,Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
323,East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
324,Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
325,East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
326,Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
327,Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
328,Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
329,"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
330,Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
331,Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
332,Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
333,Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
334,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
335,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
336,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
337,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
338,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
339,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
340,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
341,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
342,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
343,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
344,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
345,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
346,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
347,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
348,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
349,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
350,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
351,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
352,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
353,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
354,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
355,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
356,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
357,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
358,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
359,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
360,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
361,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
362,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
363,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
364,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
365,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
366,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
367,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
368,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
369,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
370,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
371,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
372,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
373,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
374,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
375,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
376,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
377,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
378,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
379,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
380,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
381,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
382,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
383,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
384,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
385,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
386,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
387,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
388,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
389,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
390,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
391,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
392,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
393,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
394,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
395,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
396,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
397,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
398,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
399,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
400,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
401,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
402,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
403,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
404,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
405,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
406,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
407,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
408,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
409,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
410,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
411,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
412,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
413,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
414,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
415,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
416,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
417,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
418,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
419,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
420,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
421,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
422,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
423,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
424,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
425,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
426,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
427,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
428,Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
429,Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
430,Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
431,Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
432,North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
433,Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
434,New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
435,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
436,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
437,Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
438,Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
439,Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
440,Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
441,Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
442,New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
443,OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
444,Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
445,Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
446,Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
447,Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
448,Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
449,Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
450,Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
451,Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
452,Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
453,Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
454,Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
455,"Korea, Dem. People’s Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
456,Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
457,Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
458,West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
459,Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
460,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
461,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
462,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
463,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
464,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
465,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
466,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
467,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
468,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
469,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
470,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
471,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
472,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
473,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
474,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
475,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
476,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
477,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
478,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
479,Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
480,Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
481,Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
482,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
483,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
484,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
485,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
486,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
487,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
488,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
489,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
490,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
491,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
492,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
493,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
494,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
495,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
496,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
497,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
498,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
499,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
500,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
501,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
502,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
503,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
504,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
505,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
506,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
507,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
508,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
509,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
510,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
511,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
512,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
513,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
514,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
515,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
516,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
517,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
518,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
519,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
520,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
521,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
522,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
523,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
524,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
525,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
526,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
527,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
