,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
316,Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
317,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
318,Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
319,Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
320,Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
321,Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
322,Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
323,East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
324,Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
325,East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
326,Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
327,Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
328,Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
329,"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
330,Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
331,Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
332,Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
333,Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
334,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
335,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
336,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
337,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
338,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
339,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
340,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
341,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
342,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
343,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
344,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
345,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
346,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
347,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
348,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
349,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
350,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
351,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
352,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
353,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
354,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
355,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
356,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
357,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
358,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
359,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
360,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
361,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
362,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
363,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
364,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
365,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
366,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
367,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
368,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
369,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
370,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
371,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
372,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
373,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
374,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
375,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
376,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
377,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
378,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
379,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
380,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
381,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
382,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
383,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
384,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
385,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
386,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
387,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
388,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
389,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
390,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
391,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
392,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
393,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
394,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
395,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
396,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
397,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
398,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
399,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
400,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
401,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
402,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
403,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
404,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
405,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
406,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
407,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
408,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
409,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
410,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
411,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
412,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
413,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
414,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
415,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
416,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
417,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
418,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
419,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
420,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
421,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
422,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
423,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
424,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
425,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
426,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
427,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
428,Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
429,Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
430,Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
431,Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
432,North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
433,Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
434,New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
435,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
436,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
437,Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
438,Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
439,Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
440,Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
441,Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
442,New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
443,OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
444,Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
445,Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
446,Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
447,Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
448,Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
449,Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
450,Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
451,Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
452,Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
453,Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
454,Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
455,"Korea, Dem. People’s Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
456,Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
457,Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
458,West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
459,Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
460,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
461,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
462,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
463,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
464,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
465,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
466,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
467,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
468,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
469,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
470,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
471,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
472,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
473,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
474,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
475,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
476,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
477,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
478,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
479,Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
480,Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
481,Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
482,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
483,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
484,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
485,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
486,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
487,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
488,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
489,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
490,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
491,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
492,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
493,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
494,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
495,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
496,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
497,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
498,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
499,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
500,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
501,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
502,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
503,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
504,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
505,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
506,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
507,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
508,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
509,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
510,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
511,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
512,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
513,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
514,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
515,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
516,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
517,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
518,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
519,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
520,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
521,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
522,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
523,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
524,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
525,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
526,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
527,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,
528,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
529,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
530,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
531,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
532,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
533,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
534,United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
535,Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
536,Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
537,American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
538,Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
539,Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
540,Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
541,Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
542,Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
543,Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
544,Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
545,Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
546,Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
547,Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,
